;Data;CPU.Uso;CPU.Temperatura;CPU.Hotspot;RAM.Total;RAM.Uso;RAM.livre;SWAP.Total;SWAP.Uso;SWAP.livre;Disco.Total;Disco.Uso;Disco.Livre;Disco.Porcentagem de Uso;Disco.Temperature;Disco.Hotspot
0;08/09/25 14:33:09;100.0;47.0;100.0;11.41;3.59;5.03;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:10;100.0;46.0;100.0;11.41;3.58;5.04;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:10;100.0;46.0;100.0;11.41;3.6;5.02;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:11;100.0;46.0;100.0;11.41;3.61;5.02;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:11;100.0;46.0;100.0;11.41;3.64;5.0;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:12;100.0;46.0;100.0;11.41;3.66;4.97;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:13;100.0;46.0;100.0;11.41;3.67;4.96;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:13;100.0;46.0;100.0;11.41;3.68;4.96;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:14;100.0;46.0;100.0;11.41;3.68;4.95;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:15;100.0;46.0;100.0;11.41;3.7;4.9;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:15;100.0;46.0;100.0;11.41;3.74;4.89;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:16;100.0;46.0;100.0;11.41;3.72;4.91;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:17;100.0;46.0;100.0;11.41;3.72;4.93;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:17;100.0;46.0;100.0;11.41;3.71;4.94;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:18;100.0;46.0;100.0;11.41;3.7;4.95;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:19;100.0;46.0;100.0;11.41;3.67;4.98;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:19;100.0;46.0;100.0;11.41;3.66;4.98;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:20;100.0;46.0;100.0;11.41;3.65;5.0;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:21;100.0;46.0;100.0;11.41;3.65;5.0;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:21;100.0;46.0;100.0;11.41;3.61;5.04;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:22;100.0;46.0;100.0;11.41;3.6;5.05;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:22;98.4;45.0;100.0;11.41;3.6;5.05;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:23;100.0;45.0;100.0;11.41;3.59;5.06;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:24;100.0;46.0;100.0;11.41;3.59;5.07;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:24;100.0;46.0;100.0;11.41;3.59;5.07;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:25;100.0;46.0;100.0;11.41;3.48;5.18;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:26;100.0;46.0;100.0;11.41;3.47;5.18;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:26;100.0;46.0;100.0;11.41;3.47;5.18;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:27;100.0;46.0;100.0;11.41;3.47;5.19;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:28;100.0;46.0;100.0;11.41;3.47;5.18;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:28;93.3;46.0;100.0;11.41;3.47;5.18;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:29;100.0;45.0;100.0;11.41;3.47;5.18;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:30;100.0;45.0;100.0;11.41;3.46;5.2;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:30;100.0;45.0;100.0;11.41;3.45;5.2;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:31;100.0;45.0;100.0;11.41;3.45;5.2;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:31;100.0;45.0;100.0;11.41;3.45;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:32;100.0;45.0;100.0;11.41;3.45;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:33;100.0;46.0;100.0;11.41;3.45;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:33;100.0;46.0;100.0;11.41;3.45;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:34;100.0;46.0;100.0;11.41;3.45;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:35;100.0;46.0;100.0;11.41;3.45;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:35;100.0;46.0;100.0;11.41;3.45;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:36;100.0;46.0;100.0;11.41;3.45;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:37;100.0;45.0;100.0;11.41;3.45;5.22;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:37;100.0;45.0;100.0;11.41;3.45;5.22;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:38;100.0;45.0;100.0;11.41;3.46;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:39;100.0;45.0;100.0;11.41;3.46;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:39;100.0;45.0;100.0;11.41;3.46;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:40;100.0;45.0;100.0;11.41;3.46;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:40;100.0;46.0;100.0;11.41;3.46;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:41;100.0;46.0;100.0;11.41;3.46;5.21;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:42;100.0;46.0;100.0;11.41;3.47;5.2;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:42;100.0;46.0;100.0;11.41;3.48;5.17;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:43;100.0;46.0;100.0;11.41;3.47;5.17;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:44;100.0;46.0;100.0;11.41;3.47;5.17;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:44;100.0;46.0;100.0;11.41;3.47;5.18;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
0;08/09/25 14:33:45;100.0;46.0;100.0;11.41;3.46;5.18;0.5;0.0;0.5;468;123;321;27.7;36.85;86.85
